year,month,day,oxy_deep
1988,1,19,6.174085464
1988,1,20,6.202193442
1988,1,21,6.23030142
1988,1,22,6.258409397
1988,1,23,6.286517375
1988,1,24,6.314625353
1988,1,25,6.290309662
1988,1,26,6.265993972
1988,1,27,6.241678281
1988,1,28,6.21736259
1988,1,29,6.193046899
1988,1,30,6.168731208
1988,1,31,6.144415518
1988,2,1,6.120099827
1988,2,2,6.095784136
1988,2,3,6.071468445
1988,2,4,6.047152754
1988,2,5,6.022837064
1988,2,6,5.998521373
1988,2,7,5.974205682
1988,2,8,5.949889991
1988,2,9,5.944236754
1988,2,10,5.938583518
1988,2,11,5.932930281
1988,2,12,5.927277044
1988,2,13,5.921623807
1988,2,14,5.91597057
1988,2,15,5.910317334
1988,2,16,5.904664097
1988,2,17,5.89901086
1988,2,18,5.893357623
1988,2,19,5.887704386
1988,2,20,5.88205115
1988,2,21,5.876397913
1988,2,22,5.891884805
1988,2,23,5.907371697
1988,2,24,5.922858589
1988,2,25,5.938345481
1988,2,26,5.953832373
1988,2,27,5.969319265
1988,2,28,5.984806157
1988,2,29,6.000293049
1988,3,1,6.015779942
1988,3,2,6.031266834
1988,3,3,6.046753726
1988,3,4,6.062240618
1988,3,5,6.07772751
1988,3,6,6.093214402
1988,3,7,6.036427491
1988,3,8,5.97964058
1988,3,9,5.922853669
1988,3,10,5.866066757
1988,3,11,5.809279846
1988,3,12,5.752492935
1988,3,13,5.695706024
1988,3,14,5.638919113
1988,3,15,5.582132202
1988,3,16,5.525345291
1988,3,17,5.468558379
1988,3,18,5.411771468
1988,3,19,5.354984557
1988,3,20,5.298197646
1988,3,21,5.322111771
1988,3,22,5.346025896
1988,3,23,5.369940021
1988,3,24,5.393854146
1988,3,25,5.417768271
1988,3,26,5.441682396
1988,3,27,5.465596521
1988,3,28,5.489510645
1988,3,29,5.51342477
1988,3,30,5.537338895
1988,3,31,5.56125302
1988,4,1,5.585167145
1988,4,2,5.60908127
1988,4,3,5.632995395
1988,4,4,5.65690952
1988,4,5,5.630495823
1988,4,6,5.604082127
1988,4,7,5.57766843
1988,4,8,5.551254734
1988,4,9,5.524841037
1988,4,10,5.49842734
1988,4,11,5.472013644
1988,4,12,5.445599947
1988,4,13,5.41918625
1988,4,14,5.392772554
1988,4,15,5.366358857
1988,4,16,5.33994516
1988,4,17,5.313531464
1988,4,18,5.287117767
1988,4,19,5.26070407
1988,4,20,5.28335474
1988,4,21,5.306005409
1988,4,22,5.328656078
1988,4,23,5.351306747
1988,4,24,5.373957417
1988,4,25,5.396608086
1988,4,26,5.419258755
1988,4,27,5.441909424
1988,4,28,5.464560093
1988,4,29,5.487210763
1988,4,30,5.509861432
1988,5,1,5.532512101
1988,5,2,5.518558805
1988,5,3,5.504605509
1988,5,4,5.490652213
1988,5,5,5.476698917
1988,5,6,5.462745621
1988,5,7,5.448792324
1988,5,8,5.434839028
1988,5,9,5.420885732
1988,5,10,5.406932436
1988,5,11,5.39297914
1988,5,12,5.379025844
1988,5,13,5.365072548
1988,5,14,5.351119252
1988,5,15,5.337165955
1988,5,16,5.323212659
1988,5,17,5.267414025
1988,5,18,5.21161539
1988,5,19,5.155816756
1988,5,20,5.100018121
1988,5,21,5.044219487
1988,5,22,4.988420852
1988,5,23,4.932622218
1988,5,24,4.876823584
1988,5,25,4.821024949
1988,5,26,4.765226315
1988,5,27,4.70942768
1988,5,28,4.653629046
1988,5,29,4.597830411
1988,5,30,4.542031777
1988,5,31,4.596863263
1988,6,1,4.651694749
1988,6,2,4.706526235
1988,6,3,4.761357721
1988,6,4,4.816189207
1988,6,5,4.871020693
1988,6,6,4.925852179
1988,6,7,4.980683666
1988,6,8,5.035515152
1988,6,9,5.090346638
1988,6,10,5.145178124
1988,6,11,5.20000961
1988,6,12,5.254841096
1988,6,13,5.309672582
1988,6,14,5.364504068
1988,6,15,5.302978031
1988,6,16,5.241451994
1988,6,17,5.179925957
1988,6,18,5.11839992
1988,6,19,5.056873883
1988,6,20,4.995347846
1988,6,21,4.933821809
1988,6,22,4.872295772
1988,6,23,4.810769735
1988,6,24,4.749243697
1988,6,25,4.68771766
1988,6,26,4.626191623
1988,6,27,4.564665586
1988,6,28,4.556365821
1988,6,29,4.548066055
1988,6,30,4.53976629
1988,7,1,4.531466524
1988,7,2,4.523166759
1988,7,3,4.514866993
1988,7,4,4.506567228
1988,7,5,4.498267462
1988,7,6,4.489967697
1988,7,7,4.481667931
1988,7,8,4.473368166
1988,7,9,4.4650684
1988,7,10,4.456768635
1988,7,11,4.448468869
1988,7,12,4.440169104
1988,7,13,4.431869338
1988,7,14,4.423569573
1988,7,15,4.415269808
1988,7,16,4.406970042
1988,7,17,4.398670277
1988,7,18,4.432255674
1988,7,19,4.465841072
1988,7,20,4.499426469
1988,7,21,4.533011867
1988,7,22,4.566597264
1988,7,23,4.600182662
1988,7,24,4.633768059
1988,7,25,4.667353457
1988,7,26,4.700938854
1988,7,27,4.734524252
1988,7,28,4.76810965
1988,7,29,4.801695047
1988,7,30,4.835280445
1988,7,31,4.868865842
1988,8,1,4.90245124
1988,8,2,4.868949526
1988,8,3,4.835447813
1988,8,4,4.801946099
1988,8,5,4.768444386
1988,8,6,4.734942672
1988,8,7,4.701440959
1988,8,8,4.667939245
1988,8,9,4.634437531
1988,8,10,4.600935818
1988,8,11,4.567434104
1988,8,12,4.533932391
1988,8,13,4.500430677
1988,8,14,4.466928964
1988,8,15,4.43342725
1988,8,16,4.455089151
1988,8,17,4.476751053
1988,8,18,4.498412954
1988,8,19,4.520074855
1988,8,20,4.541736756
1988,8,21,4.563398657
1988,8,22,4.585060559
1988,8,23,4.60672246
1988,8,24,4.628384361
1988,8,25,4.650046262
1988,8,26,4.671708163
1988,8,27,4.693370065
1988,8,28,4.715031966
1988,8,29,4.725583268
1988,8,30,4.73613457
1988,8,31,4.746685872
1988,9,1,4.757237174
1988,9,2,4.767788475
1988,9,3,4.778339777
1988,9,4,4.788891079
1988,9,5,4.799442381
1988,9,6,4.809993683
1988,9,7,4.820544985
1988,9,8,4.831096287
1988,9,9,4.841647589
1988,9,10,4.852198891
1988,9,11,4.862750193
1988,9,12,4.873301495
1988,9,13,4.883852797
1988,9,14,4.894404099
1988,9,15,4.9049554
1988,9,16,4.915506702
1988,9,17,4.926058004
1988,9,18,4.936609306
1988,9,19,4.947160608
1988,9,20,4.95771191
1988,9,21,4.968496212
1988,9,22,4.979280515
1988,9,23,4.990064817
1988,9,24,5.000849119
1988,9,25,5.011633421
1988,9,26,5.022417724
1988,9,27,5.033202026
1988,9,28,5.043986328
1988,9,29,5.05477063
1988,9,30,5.065554933
1988,10,1,5.076339235
1988,10,2,5.087123537
1988,10,3,5.097907839
1988,10,4,5.108692142
1988,10,5,5.119476444
1988,10,6,5.130260746
1988,10,7,5.141045049
1988,10,8,5.151829351
1988,10,9,5.162613653
1988,10,10,5.173397955
1988,10,11,5.154472164
1988,10,12,5.135546372
1988,10,13,5.11662058
1988,10,14,5.097694788
1988,10,15,5.078768997
1988,10,16,5.059843205
1988,10,17,5.040917413
1988,10,18,5.021991621
1988,10,19,5.003065829
1988,10,20,4.984140038
1988,10,21,4.965214246
1988,10,22,4.946288454
1988,10,23,4.927362662
1988,10,24,4.91090136
1988,10,25,4.894440058
1988,10,26,4.877978755
1988,10,27,4.861517453
1988,10,28,4.845056151
1988,10,29,4.828594848
1988,10,30,4.812133546
1988,10,31,4.795672244
1988,11,1,4.779210941
1988,11,2,4.762749639
1988,11,3,4.746288337
1988,11,4,4.729827035
1988,11,5,4.713365732
1988,11,6,4.69690443
1988,11,7,4.680443128
1988,11,8,4.663981825
1988,11,9,4.647520523
1988,11,10,4.631059221
1988,11,11,4.614597918
1988,11,12,4.598136616
1988,11,13,4.581675314
1988,11,14,4.565214011
1988,11,15,4.548752709
1988,11,16,4.532291407
1988,11,17,4.515830104
1988,11,18,4.499368802
1988,11,19,4.4829075
1988,11,20,4.466446197
1988,11,21,4.449984895
1988,11,22,4.433523593
1988,11,23,4.41706229
1988,11,24,4.400600988
1988,11,25,4.384139686
1988,11,26,4.367678383
1988,11,27,4.351217081
1988,11,28,4.344647602
1988,11,29,4.338078124
1988,11,30,4.331508645
1988,12,1,4.324939167
1988,12,2,4.318369688
1988,12,3,4.311800209
1988,12,4,4.305230731
1988,12,5,4.298661252
1988,12,6,4.292091774
1988,12,7,4.285522295
1988,12,8,4.278952816
1988,12,9,4.272383338
1988,12,10,4.265813859
1988,12,11,4.25924438
1988,12,12,4.252674902
1988,12,13,4.246105423
1988,12,14,4.239535945
1988,12,15,4.232966466
1988,12,16,4.226396987
1988,12,17,4.219827509
1988,12,18,4.21325803
1988,12,19,4.206688552
1988,12,20,4.200119073
1988,12,21,4.193549594
1988,12,22,4.186980116
1988,12,23,4.180410637
1988,12,24,4.173841159
1988,12,25,4.16727168
1988,12,26,4.213233981
1988,12,27,4.259196282
1988,12,28,4.305158583
1988,12,29,4.351120884
1988,12,30,4.397083185
1988,12,31,4.443045486
1989,1,1,4.489007788
1989,1,2,4.534970089
1989,1,3,4.58093239
1989,1,4,4.626894691
1989,1,5,4.672856992
1989,1,6,4.718819293
1989,1,7,4.764781594
1989,1,8,4.810743895
1989,1,9,4.856706196
1989,1,10,4.902668497
1989,1,11,4.948630799
1989,1,12,4.9945931
1989,1,13,5.040555401
1989,1,14,5.086517702
1989,1,15,5.132480003
1989,1,16,5.105764476
1989,1,17,5.079048949
1989,1,18,5.052333422
1989,1,19,5.025617894
1989,1,20,4.998902367
1989,1,21,4.97218684
1989,1,22,4.945471313
1989,1,23,4.918755786
1989,1,24,4.892040259
1989,1,25,4.865324732
1989,1,26,4.838609205
1989,1,27,4.811893678
1989,1,28,4.785178151
1989,1,29,4.758462623
1989,1,30,4.749284381
1989,1,31,4.740106139
1989,2,1,4.730927896
1989,2,2,4.721749654
1989,2,3,4.712571411
1989,2,4,4.703393169
1989,2,5,4.694214926
1989,2,6,4.685036684
1989,2,7,4.675858441
1989,2,8,4.666680199
1989,2,9,4.657501956
1989,2,10,4.648323714
1989,2,11,4.639145471
1989,2,12,4.629967229
1989,2,13,4.620788986
1989,2,14,4.611610744
1989,2,15,4.602432501
1989,2,16,4.593254259
1989,2,17,4.584076017
1989,2,18,4.574897774
1989,2,19,4.565719532
1989,2,20,4.589871808
1989,2,21,4.614024085
1989,2,22,4.638176361
1989,2,23,4.662328638
1989,2,24,4.686480914
1989,2,25,4.710633191
1989,2,26,4.734785467
1989,2,27,4.758937744
1989,2,28,4.78309002
1989,3,1,4.807242297
1989,3,2,4.831394573
1989,3,3,4.85554685
1989,3,4,4.879699126
1989,3,5,4.903851403
1989,3,6,4.961748912
1989,3,7,5.019646422
1989,3,8,5.077543932
1989,3,9,5.135441441
1989,3,10,5.193338951
1989,3,11,5.25123646
1989,3,12,5.30913397
1989,3,13,5.36703148
1989,3,14,5.424928989
1989,3,15,5.482826499
1989,3,16,5.540724008
1989,3,17,5.598621518
1989,3,18,5.656519027
1989,3,19,5.714416537
1989,3,20,5.772314047
1989,3,21,5.724024405
1989,3,22,5.675734763
1989,3,23,5.627445121
1989,3,24,5.579155479
1989,3,25,5.530865837
1989,3,26,5.482576195
1989,3,27,5.434286553
1989,3,28,5.385996911
1989,3,29,5.33770727
1989,3,30,5.289417628
1989,3,31,5.241127986
1989,4,1,5.192838344
1989,4,2,5.144548702
1989,4,3,5.154557138
1989,4,4,5.164565575
1989,4,5,5.174574011
1989,4,6,5.184582448
1989,4,7,5.194590885
1989,4,8,5.204599321
1989,4,9,5.214607758
1989,4,10,5.224616194
1989,4,11,5.234624631
1989,4,12,5.244633067
1989,4,13,5.254641504
1989,4,14,5.26464994
1989,4,15,5.274658377
1989,4,16,5.284666813
1989,4,17,5.27532222
1989,4,18,5.265977628
1989,4,19,5.256633035
1989,4,20,5.247288442
1989,4,21,5.237943849
1989,4,22,5.228599257
1989,4,23,5.219254664
1989,4,24,5.209910071
1989,4,25,5.200565478
1989,4,26,5.191220886
1989,4,27,5.181876293
1989,4,28,5.1725317
1989,4,29,5.163187107
1989,4,30,5.153842515
1989,5,1,5.129593303
1989,5,2,5.105344091
1989,5,3,5.081094879
1989,5,4,5.056845667
1989,5,5,5.032596456
1989,5,6,5.008347244
1989,5,7,4.984098032
1989,5,8,4.95984882
1989,5,9,4.935599608
1989,5,10,4.911350397
1989,5,11,4.887101185
1989,5,12,4.862851973
1989,5,13,4.838602761
1989,5,14,4.814353549
1989,5,15,4.790104338
1989,5,16,4.765855126
1989,5,17,4.732523231
1989,5,18,4.699191336
1989,5,19,4.665859441
1989,5,20,4.632527546
1989,5,21,4.599195651
1989,5,22,4.565863756
1989,5,23,4.532531861
1989,5,24,4.499199967
1989,5,25,4.465868072
1989,5,26,4.432536177
1989,5,27,4.399204282
1989,5,28,4.365872387
1989,5,29,4.332540492
1989,5,30,4.299208597
1989,5,31,4.265876702
1989,6,1,4.232544807
1989,6,2,4.199212912
1989,6,3,4.165881017
1989,6,4,4.132549123
1989,6,5,4.146501541
1989,6,6,4.16045396
1989,6,7,4.174406379
1989,6,8,4.188358798
1989,6,9,4.202311216
1989,6,10,4.216263635
1989,6,11,4.230216054
1989,6,12,4.244168473
1989,6,13,4.258120891
1989,6,14,4.27207331
1989,6,15,4.286025729
1989,6,16,4.299978148
1989,6,17,4.313930566
1989,6,18,4.327882985
1989,6,19,4.306017439
1989,6,20,4.284151892
1989,6,21,4.262286345
1989,6,22,4.240420798
1989,6,23,4.218555252
1989,6,24,4.196689705
1989,6,25,4.174824158
1989,6,26,4.152958612
1989,6,27,4.131093065
1989,6,28,4.109227518
1989,6,29,4.087361971
1989,6,30,4.065496425
1989,7,1,4.043630878
1989,7,2,4.021765331
1989,7,3,4.026882656
1989,7,4,4.03199998
1989,7,5,4.037117304
1989,7,6,4.042234629
1989,7,7,4.047351953
1989,7,8,4.052469277
1989,7,9,4.057586601
1989,7,10,4.062703926
1989,7,11,4.06782125
1989,7,12,4.072938574
1989,7,13,4.078055899
1989,7,14,4.083173223
1989,7,15,4.088290547
1989,7,16,4.093407872
1989,7,17,4.098525196
1989,7,18,4.10364252
1989,7,19,4.108759844
1989,7,20,4.113877169
1989,7,21,4.118994493
1989,7,22,4.124111817
1989,7,23,4.129229142
1989,7,24,4.09218378
1989,7,25,4.055138418
1989,7,26,4.018093055
1989,7,27,3.981047693
1989,7,28,3.944002331
1989,7,29,3.906956969
1989,7,30,3.869911607
1989,7,31,3.878248145
1989,8,1,3.886584682
1989,8,2,3.89492122
1989,8,3,3.903257757
1989,8,4,3.911594294
1989,8,5,3.919930832
1989,8,6,3.928267369
1989,8,7,3.936603907
1989,8,8,3.944940444
1989,8,9,3.953276982
1989,8,10,3.961613519
1989,8,11,3.969950057
1989,8,12,3.978286594
1989,8,13,3.986623131
1989,8,14,4.006003351
1989,8,15,4.025383571
1989,8,16,4.044763791
1989,8,17,4.064144011
1989,8,18,4.083524231
1989,8,19,4.10290445
1989,8,20,4.12228467
1989,8,21,4.14166489
1989,8,22,4.16104511
1989,8,23,4.18042533
1989,8,24,4.199805549
1989,8,25,4.219185769
1989,8,26,4.238565989
1989,8,27,4.257946209
1989,8,28,4.230117024
1989,8,29,4.202287839
1989,8,30,4.174458654
1989,8,31,4.146629469
1989,9,1,4.118800284
1989,9,2,4.090971099
1989,9,3,4.063141914
1989,9,4,4.035312729
1989,9,5,4.007483544
1989,9,6,3.979654359
1989,9,7,3.951825174
1989,9,8,3.923995988
1989,9,9,3.896166803
1989,9,10,3.868337618
1989,9,11,3.840508433
1989,9,12,3.812679248
1989,9,13,3.784850063
1989,9,14,3.757020878
1989,9,15,3.729191693
1989,9,16,3.701362508
1989,9,17,3.673533323
1989,9,18,3.681776092
1989,9,19,3.690018861
1989,9,20,3.69826163
1989,9,21,3.706504399
1989,9,22,3.714747168
1989,9,23,3.722989938
1989,9,24,3.731232707
1989,9,25,3.739475476
1989,9,26,3.747718245
1989,9,27,3.755961014
1989,9,28,3.764203783
1989,9,29,3.772446552
1989,9,30,3.780689321
1989,10,1,3.78893209
1989,10,2,3.765603654
1989,10,3,3.742275219
1989,10,4,3.718946783
1989,10,5,3.695618348
1989,10,6,3.672289912
1989,10,7,3.648961477
1989,10,8,3.625633041
1989,10,9,3.602304605
1989,10,10,3.57897617
1989,10,11,3.555647734
1989,10,12,3.532319299
1989,10,13,3.508990863
1989,10,14,3.485662427
1989,10,15,3.462333992
1989,10,16,3.439005556
1989,10,17,3.415677121
1989,10,18,3.392348685
1989,10,19,3.369020249
1989,10,20,3.345691814
1989,10,21,3.322363378
1989,10,22,3.299034943
1989,10,23,3.313855049
1989,10,24,3.328675155
1989,10,25,3.343495262
1989,10,26,3.358315368
1989,10,27,3.373135474
1989,10,28,3.387955581
1989,10,29,3.402775687
1989,10,30,3.417595793
1989,10,31,3.4324159
1989,11,1,3.447236006
1989,11,2,3.462056113
1989,11,3,3.476876219
1989,11,4,3.491696325
1989,11,5,3.506516432
1989,11,6,3.521336538
1989,11,7,3.536156644
1989,11,8,3.550976751
1989,11,9,3.565796857
1989,11,10,3.580616963
1989,11,11,3.59543707
1989,11,12,3.610257176
1989,11,13,3.625077282
1989,11,14,3.639897389
1989,11,15,3.654717495
1989,11,16,3.669537602
1989,11,17,3.684357708
1989,11,18,3.699177814
1989,11,19,3.713997921
1989,11,20,3.728818027
1989,11,21,3.743638133
1989,11,22,3.75845824
1989,11,23,3.773278346
1989,11,24,3.788098452
1989,11,25,3.802918559
1989,11,26,3.817738665
1989,11,27,3.86335074
1989,11,28,3.908962814
1989,11,29,3.954574888
1989,11,30,4.000186963
1989,12,1,4.045799037
1989,12,2,4.091411112
1989,12,3,4.137023186
1989,12,4,4.18263526
1989,12,5,4.228247335
1989,12,6,4.273859409
1989,12,7,4.319471484
1989,12,8,4.365083558
1989,12,9,4.410695632
1989,12,10,4.456307707
1989,12,11,4.501919781
1989,12,12,4.547531856
1989,12,13,4.59314393
1989,12,14,4.638756004
1989,12,15,4.684368079
1989,12,16,4.729980153
1989,12,17,4.775592228
1989,12,18,4.821204302
1989,12,19,4.866816376
1989,12,20,4.912428451
1989,12,21,4.958040525
1989,12,22,5.0036526
1989,12,23,5.049264674
1989,12,24,5.094876748
1989,12,25,5.140488823
1989,12,26,5.186100897
1989,12,27,5.231712972
1989,12,28,5.277325046
1989,12,29,5.32293712
1989,12,30,5.368549195
1989,12,31,5.414161269
1990,1,1,5.459773344
1990,1,2,5.381704699
1990,1,3,5.303636055
1990,1,4,5.225567411
1990,1,5,5.147498767
1990,1,6,5.069430122
1990,1,7,4.991361478
1990,1,8,4.913292834
1990,1,9,4.83522419
1990,1,10,4.757155545
1990,1,11,4.679086901
1990,1,12,4.601018257
1990,1,13,4.522949613
1990,1,14,4.444880969
1990,1,15,4.436729322
1990,1,16,4.428577676
1990,1,17,4.42042603
1990,1,18,4.412274383
1990,1,19,4.404122737
1990,1,20,4.395971091
1990,1,21,4.387819445
1990,1,22,4.379667798
1990,1,23,4.371516152
1990,1,24,4.363364506
1990,1,25,4.35521286
1990,1,26,4.347061213
1990,1,27,4.338909567
1990,1,28,4.330757921
1990,1,29,4.322606275
1990,1,30,4.314454628
1990,1,31,4.306302982
1990,2,1,4.298151336
1990,2,2,4.28999969
1990,2,3,4.281848043
1990,2,4,4.273696397
1990,2,5,4.265544751
1990,2,6,4.257393105
1990,2,7,4.249241458
1990,2,8,4.241089812
1990,2,9,4.232938166
1990,2,10,4.22478652
1990,2,11,4.216634873
1990,2,12,4.203914555
1990,2,13,4.191194237
1990,2,14,4.17847392
1990,2,15,4.165753602
1990,2,16,4.153033284
1990,2,17,4.140312966
1990,2,18,4.127592648
1990,2,19,4.11487233
1990,2,20,4.102152012
1990,2,21,4.089431694
1990,2,22,4.1025883
1990,2,23,4.115744906
1990,2,24,4.128901512
1990,2,25,4.142058118
1990,2,26,4.155214725
1990,2,27,4.168371331
1990,2,28,4.181527937
1990,3,1,4.194684543
1990,3,2,4.207841149
1990,3,3,4.220997755
1990,3,4,4.234154361
1990,3,5,4.224165957
1990,3,6,4.214177553
1990,3,7,4.204189149
1990,3,8,4.194200745
1990,3,9,4.18421234
1990,3,10,4.174223936
1990,3,11,4.164235532
1990,3,12,4.154247128
1990,3,13,4.144258724
1990,3,14,4.134270319
1990,3,15,4.124281915
1990,3,16,4.114293511
1990,3,17,4.104305107
1990,3,18,4.094316703
1990,3,19,4.084328298
1990,3,20,4.074339894
1990,3,21,4.06963849
1990,3,22,4.064937086
1990,3,23,4.060235681
1990,3,24,4.055534277
1990,3,25,4.050832873
1990,3,26,4.046131468
1990,3,27,4.041430064
1990,3,28,4.03672866
1990,3,29,4.032027255
1990,3,30,4.027325851
1990,3,31,4.022624447
1990,4,1,4.017923042
1990,4,2,4.016208475
1990,4,3,4.014493908
1990,4,4,4.012779341
1990,4,5,4.011064773
1990,4,6,4.009350206
1990,4,7,4.007635639
1990,4,8,4.005921072
1990,4,9,4.004206504
1990,4,10,4.002491937
1990,4,11,4.00077737
1990,4,12,3.999062802
1990,4,13,3.997348235
1990,4,14,3.995633668
1990,4,15,3.993919101
1990,4,16,3.992204533
1990,4,17,3.990489966
1990,4,18,3.988263099
1990,4,19,3.986036232
1990,4,20,3.983809366
1990,4,21,3.981582499
1990,4,22,3.979355632
1990,4,23,3.977128765
1990,4,24,3.974901898
1990,4,25,3.972675032
1990,4,26,3.970448165
1990,4,27,3.968221298
1990,4,28,3.965994431
1990,4,29,3.963767565
1990,4,30,3.95729737
1990,5,1,3.950827176
1990,5,2,3.944356982
1990,5,3,3.937886788
1990,5,4,3.931416593
1990,5,5,3.924946399
1990,5,6,3.918476205
1990,5,7,3.912006011
1990,5,8,3.905535817
1990,5,9,3.899065622
1990,5,10,3.892595428
1990,5,11,3.886125234
1990,5,12,3.87965504
1990,5,13,3.873184845
1990,5,14,3.866714651
1990,5,15,3.860244457
1990,5,16,3.853774263
1990,5,17,3.847304068
1990,5,18,3.840833874
1990,5,19,3.83436368
1990,5,20,3.827893486
1990,5,21,3.816328962
1990,5,22,3.804764438
1990,5,23,3.793199914
1990,5,24,3.78163539
1990,5,25,3.770070867
1990,5,26,3.758506343
1990,5,27,3.746941819
1990,5,28,3.735377295
1990,5,29,3.723812771
1990,5,30,3.712248248
1990,5,31,3.700683724
1990,6,1,3.6891192
1990,6,2,3.677554676
1990,6,3,3.665990152
1990,6,4,3.654425628
1990,6,5,3.642861105
1990,6,6,3.652792108
1990,6,7,3.662723111
1990,6,8,3.672654114
1990,6,9,3.682585118
1990,6,10,3.692516121
1990,6,11,3.702447124
1990,6,12,3.712378128
1990,6,13,3.722309131
1990,6,14,3.732240134
1990,6,15,3.742171137
1990,6,16,3.752102141
1990,6,17,3.762033144
1990,6,18,3.762636329
1990,6,19,3.763239514
1990,6,20,3.7638427
1990,6,21,3.764445885
1990,6,22,3.76504907
1990,6,23,3.765652255
1990,6,24,3.76625544
1990,6,25,3.766858626
1990,6,26,3.767461811
1990,6,27,3.768064996
1990,6,28,3.768668181
1990,6,29,3.769271366
1990,6,30,3.769874551
1990,7,1,3.770477737
1990,7,2,3.772726222
1990,7,3,3.774974708
1990,7,4,3.777223194
1990,7,5,3.77947168
1990,7,6,3.781720166
1990,7,7,3.783968652
1990,7,8,3.786217138
1990,7,9,3.788465624
1990,7,10,3.790714109
1990,7,11,3.792962595
1990,7,12,3.795211081
1990,7,13,3.797459567
1990,7,14,3.799708053
1990,7,15,3.801956539
1990,7,16,3.776731022
1990,7,17,3.751505506
1990,7,18,3.726279989
1990,7,19,3.701054472
1990,7,20,3.675828956
1990,7,21,3.650603439
1990,7,22,3.625377923
1990,7,23,3.600152406
1990,7,24,3.574926889
1990,7,25,3.549701373
1990,7,26,3.524475856
1990,7,27,3.49925034
1990,7,28,3.474024823
1990,7,29,3.448799306
1990,7,30,3.42357379
1990,7,31,3.406631897
1990,8,1,3.389690005
1990,8,2,3.372748113
1990,8,3,3.35580622
1990,8,4,3.338864328
1990,8,5,3.321922435
1990,8,6,3.304980543
1990,8,7,3.288038651
1990,8,8,3.271096758
1990,8,9,3.254154866
1990,8,10,3.237212973
1990,8,11,3.220271081
1990,8,12,3.203329189
1990,8,13,3.2046969
1990,8,14,3.206064612
1990,8,15,3.207432324
1990,8,16,3.208800035
1990,8,17,3.210167747
1990,8,18,3.211535459
1990,8,19,3.212903171
1990,8,20,3.214270882
1990,8,21,3.215638594
1990,8,22,3.217006306
1990,8,23,3.218374017
1990,8,24,3.219741729
1990,8,25,3.221109441
1990,8,26,3.222477152
1990,8,27,3.225175501
1990,8,28,3.227873849
1990,8,29,3.230572197
1990,8,30,3.233270545
1990,8,31,3.235968893
1990,9,1,3.238667241
1990,9,2,3.24136559
1990,9,3,3.244063938
1990,9,4,3.246762286
1990,9,5,3.249460634
1990,9,6,3.252158982
1990,9,7,3.25485733
1990,9,8,3.257555679
1990,9,9,3.260254027
1990,9,10,3.262952375
1990,9,11,3.265650723
1990,9,12,3.268349071
1990,9,13,3.271047419
1990,9,14,3.273745768
1990,9,15,3.276444116
1990,9,16,3.279142464
1990,9,17,3.281840812
1990,9,18,3.28453916
1990,9,19,3.287237508
1990,9,20,3.289935857
1990,9,21,3.292634205
1990,9,22,3.295332553
1990,9,23,3.298030901
1990,9,24,3.300729249
1990,9,25,3.307310547
1990,9,26,3.313891844
1990,9,27,3.320473141
1990,9,28,3.327054438
1990,9,29,3.333635736
1990,9,30,3.340217033
1990,10,1,3.34679833
1990,10,2,3.353379628
1990,10,3,3.359960925
1990,10,4,3.366542222
1990,10,5,3.37312352
1990,10,6,3.379704817
1990,10,7,3.386286114
1990,10,8,3.387808583
1990,10,9,3.389331052
1990,10,10,3.390853521
1990,10,11,3.39237599
1990,10,12,3.393898459
1990,10,13,3.395420928
1990,10,14,3.396943397
1990,10,15,3.398465866
1990,10,16,3.399988335
1990,10,17,3.401510804
1990,10,18,3.403033273
1990,10,19,3.404555741
1990,10,20,3.40607821
1990,10,21,3.407600679
1990,10,22,3.409123148
1990,10,23,3.410645617
1990,10,24,3.412168086
1990,10,25,3.413690555
1990,10,26,3.415213024
1990,10,27,3.416735493
1990,10,28,3.418257962
1990,10,29,3.427895638
1990,10,30,3.437533314
1990,10,31,3.44717099
1990,11,1,3.456808666
1990,11,2,3.466446342
1990,11,3,3.476084018
1990,11,4,3.485721694
1990,11,5,3.49535937
1990,11,6,3.504997047
1990,11,7,3.514634723
1990,11,8,3.524272399
1990,11,9,3.533910075
1990,11,10,3.543547751
1990,11,11,3.553185427
1990,11,12,3.562823103
1990,11,13,3.572460779
1990,11,14,3.582098455
1990,11,15,3.591736131
1990,11,16,3.601373807
1990,11,17,3.611011483
1990,11,18,3.620649159
1990,11,19,3.630286835
1990,11,20,3.639924512
1990,11,21,3.649562188
1990,11,22,3.659199864
1990,11,23,3.66883754
1990,11,24,3.678475216
1990,11,25,3.688112892
1990,11,26,3.697750568
1990,11,27,3.707388244
1990,11,28,3.71702592
1990,11,29,3.726663596
1990,11,30,3.736301272
1990,12,1,3.745938948
1990,12,2,3.755576624
1990,12,3,3.765214301
1990,12,4,3.774851977
1990,12,5,3.772467213
1990,12,6,3.770082449
1990,12,7,3.767697686
1990,12,8,3.765312922
1990,12,9,3.762928159
1990,12,10,3.760543395
1990,12,11,3.758158631
1990,12,12,3.755773868
1990,12,13,3.753389104
1990,12,14,3.751004341
1990,12,15,3.748619577
1990,12,16,3.746234813
1990,12,17,3.74385005
1990,12,18,3.741465286
1990,12,19,3.739080523
1990,12,20,3.736695759
1990,12,21,3.734310995
1990,12,22,3.731926232
1990,12,23,3.729541468
1990,12,24,3.727156705
1990,12,25,3.724771941
1990,12,26,3.722387177
1990,12,27,3.720002414
1990,12,28,3.71761765
