year,month,day,oxy_deep
1990,2,27,5.070289951
1990,2,28,5.067213362
1990,3,1,5.06416895
1990,3,2,5.061124084
1990,3,3,5.058075277
1990,3,4,5.055022531
1990,3,5,5.051965853
1990,3,6,5.048905247
1990,3,7,5.045840716
1990,3,8,5.042772266
1990,3,9,5.039699901
1990,3,10,5.036623626
1990,3,11,5.033543445
1990,3,12,5.030459362
1990,3,13,5.027371383
1990,3,14,5.024279511
1990,3,15,5.021183752
1990,3,16,5.018084109
1990,3,17,5.014980587
1990,3,18,5.011873191
1990,3,19,5.008761924
1990,3,20,5.005646793
1990,3,21,5.0025278
1990,3,22,4.999404951
1990,3,23,4.99627825
1990,3,24,4.993147701
1990,3,25,4.990013309
1990,3,26,4.986875078
1990,3,27,4.983733012
1990,3,28,4.980587117
1990,3,29,4.977437396
1990,3,30,4.974283854
1990,3,31,4.971126496
1990,4,1,4.967965325
1990,4,2,4.964800346
1990,4,3,4.961631564
1990,4,4,4.958458982
1990,4,5,4.955282606
1990,4,6,4.95210244
1990,4,7,4.948918487
1990,4,8,4.945730753
1990,4,9,4.942539242
1990,4,10,4.939343958
1990,4,11,4.936144905
1990,4,12,4.932942088
1990,4,13,4.929735512
1990,4,14,4.926525179
1990,4,15,4.923311096
1990,4,16,4.920093266
1990,4,17,4.916871693
1990,4,18,4.913646382
1990,4,19,4.910417338
1990,4,20,4.907184563
1990,4,21,4.903948064
1990,4,22,4.900707843
1990,4,23,4.897463906
1990,4,24,4.894216256
1990,4,25,4.890964898
1990,4,26,4.887709837
1990,4,27,4.884451076
1990,4,28,4.881188619
1990,4,29,4.877922472
1990,4,30,4.874652638
1990,5,1,4.871379121
1990,5,2,4.868101926
1990,5,3,4.864821057
1990,5,4,4.861536518
1990,5,5,4.858248314
1990,5,6,4.854956448
1990,5,7,4.851660926
1990,5,8,4.84836175
1990,5,9,4.845058926
1990,5,10,4.841752457
1990,5,11,4.838442349
1990,5,12,4.835128604
1990,5,13,4.831811227
1990,5,14,4.828490223
1990,5,15,4.825165595
1990,5,16,4.821837348
1990,5,17,4.818505486
1990,5,18,4.815170012
1990,5,19,4.811830933
1990,5,20,4.80848825
1990,5,21,4.805141969
1990,5,22,4.801792094
1990,5,23,4.798438629
1990,5,24,4.795081577
1990,5,25,4.791720944
1990,5,26,4.788356733
1990,5,27,4.784988948
1990,5,28,4.781617594
1990,5,29,4.778242675
1990,5,30,4.774864194
1990,5,31,4.771482156
1990,6,1,4.768096566
1990,6,2,4.764707426
1990,6,3,4.761314741
1990,6,4,4.757918516
1990,6,5,4.754518754
1990,6,6,4.751115459
1990,6,7,4.747708636
1990,6,8,4.744298289
1990,6,9,4.740884421
1990,6,10,4.737467036
1990,6,11,4.73404614
1990,6,12,4.730621735
1990,6,13,4.727193827
1990,6,14,4.723762418
1990,6,15,4.720327513
1990,6,16,4.716889116
1990,6,17,4.713447231
1990,6,18,4.710001862
1990,6,19,4.706553013
1990,6,20,4.703100688
1990,6,21,4.699644891
1990,6,22,4.696185626
1990,6,23,4.692722898
1990,6,24,4.689256709
1990,6,25,4.685787065
1990,6,26,4.682313968
1990,6,27,4.678837424
1990,6,28,4.675357436
1990,6,29,4.671874007
1990,6,30,4.668387143
1990,7,1,4.664896846
1990,7,2,4.661403122
1990,7,3,4.657905973
1990,7,4,4.654405404
1990,7,5,4.650901419
1990,7,6,4.647394021
1990,7,7,4.643883215
1990,7,8,4.640369005
1990,7,9,4.636851394
1990,7,10,4.633330386
1990,7,11,4.629805986
1990,7,12,4.626278197
1990,7,13,4.622747024
1990,7,14,4.619212469
1990,7,15,4.615674537
1990,7,16,4.612133232
1990,7,17,4.608588558
1990,7,18,4.605040518
1990,7,19,4.601489117
1990,7,20,4.597934359
1990,7,21,4.594376246
1990,7,22,4.590814784
1990,7,23,4.587249976
1990,7,24,4.583681826
1990,7,25,4.580110337
1990,7,26,4.576535514
1990,7,27,4.57295736
1990,7,28,4.56937588
1990,7,29,4.565791077
1990,7,30,4.562202954
1990,7,31,4.558611517
1990,8,1,4.555016768
1990,8,2,4.551418711
1990,8,3,4.547817351
1990,8,4,4.544212691
1990,8,5,4.540604734
1990,8,6,4.536993485
1990,8,7,4.533378948
1990,8,8,4.529761126
1990,8,9,4.526140023
1990,8,10,4.522515643
1990,8,11,4.518887989
1990,8,12,4.515257066
1990,8,13,4.511622877
1990,8,14,4.507985426
1990,8,15,4.504344716
1990,8,16,4.500700752
1990,8,17,4.497053538
1990,8,18,4.493403076
1990,8,19,4.489749371
1990,8,20,4.486092426
1990,8,21,4.482432245
1990,8,22,4.478768833
1990,8,23,4.475102192
1990,8,24,4.471432326
1990,8,25,4.46775924
1990,8,26,4.464082936
1990,8,27,4.460403419
1990,8,28,4.456720692
1990,8,29,4.453034759
1990,8,30,4.449345624
1990,8,31,4.445653289
1990,9,1,4.44195776
1990,9,2,4.43825904
1990,9,3,4.434557132
1990,9,4,4.43085204
1990,9,5,4.427143768
1990,9,6,4.423432319
1990,9,7,4.419717698
1990,9,8,4.415999907
1990,9,9,4.41227895
1990,9,10,4.408554832
1990,9,11,4.404827555
1990,9,12,4.401097124
1990,9,13,4.397363541
1990,9,14,4.393626811
1990,9,15,4.389886938
1990,9,16,4.386143924
1990,9,17,4.382397774
1990,9,18,4.37864849
1990,9,19,4.374896078
1990,9,20,4.37114054
1990,9,21,4.36738188
1990,9,22,4.363620101
1990,9,23,4.359855208
1990,9,24,4.356087203
1990,9,25,4.352316091
1990,9,26,4.348541875
1990,9,27,4.344764558
1990,9,28,4.340984144
1990,9,29,4.337200637
1990,9,30,4.33341404
1990,10,1,4.329624357
1990,10,2,4.325831591
1990,10,3,4.322035746
1990,10,4,4.318236825
1990,10,5,4.314434833
1990,10,6,4.310629772
1990,10,7,4.306821646
1990,10,8,4.303010459
1990,10,9,4.299196214
1990,10,10,4.295378915
1990,10,11,4.291558565
1990,10,12,4.287735167
1990,10,13,4.283908726
1990,10,14,4.280079245
1990,10,15,4.276246727
1990,10,16,4.272411175
1990,10,17,4.268572594
1990,10,18,4.264730987
1990,10,19,4.260886357
1990,10,20,4.257038708
1990,10,21,4.253188043
1990,10,22,4.249334366
1990,10,23,4.245477679
1990,10,24,4.241617988
1990,10,25,4.237755295
1990,10,26,4.233889603
1990,10,27,4.230020916
1990,10,28,4.226149238
1990,10,29,4.222274572
1990,10,30,4.218396921
1990,10,31,4.214516289
1990,11,1,4.21063268
1990,11,2,4.206746096
1990,11,3,4.202856541
1990,11,4,4.198964019
1990,11,5,4.195068533
1990,11,6,4.191170086
1990,11,7,4.187268682
1990,11,8,4.183364325
1990,11,9,4.179457017
1990,11,10,4.175546762
1990,11,11,4.171633564
1990,11,12,4.167717425
1990,11,13,4.16379835
1990,11,14,4.159876341
1990,11,15,4.155951403
1990,11,16,4.152023538
1990,11,17,4.148092749
1990,11,18,4.144159041
1990,11,19,4.140222417
1990,11,20,4.136282879
1990,11,21,4.132340431
1990,11,22,4.128395078
1990,11,23,4.124446821
1990,11,24,4.120495664
1990,11,25,4.116541687
1990,11,26,4.112584892
1990,11,27,4.108625284
1990,11,28,4.104662941
1990,11,29,4.100697867
1990,11,30,4.096730065
1990,12,1,4.092759539
1990,12,2,4.088789776
1990,12,3,4.084820815
1990,12,4,4.080852653
1990,12,5,4.076885331
1990,12,6,4.072918845
1990,12,7,4.068953197
1990,12,8,4.064988425
1990,12,9,4.061024527
1990,12,10,4.057061503
1990,12,11,4.053099393
1990,12,12,4.049138195
1990,12,13,4.045177909
1990,12,14,4.041218575
1990,12,15,4.037260191
1990,12,16,4.033302758
1990,12,17,4.029346316
1990,12,18,4.025390864
1990,12,19,4.021436443
1990,12,20,4.017483054
1990,12,21,4.013530694
1990,12,22,4.009634521
1990,12,23,4.005739311
1990,12,24,4.001845107
1990,12,25,3.997951907
1990,12,26,3.994059711
1990,12,27,3.990227506
1990,12,28,3.98639619
1990,12,29,3.982565761
1990,12,30,3.978736218
1990,12,31,3.974967093
1991,1,1,3.971198739
1991,1,2,3.967431157
1991,1,3,3.963664388
1991,1,4,3.95995471
1991,1,5,3.956245778
1991,1,6,3.952537634
1991,1,7,3.948830277
1991,1,8,3.945123707
1991,1,9,3.941417923
1991,1,10,3.937712968
1991,1,11,3.934065079
1991,1,12,3.930473662
1991,1,13,3.926882852
1991,1,14,3.923292737
1991,1,15,3.919703362
1991,1,16,3.916114771
1991,1,17,3.912527012
1991,1,18,3.908940083
1991,1,19,3.905353983
1991,1,20,3.901768759
1991,1,21,3.89818446
1991,1,22,3.894601084
1991,1,23,3.89101868
1991,1,24,3.887437299
1991,1,25,3.883856971
1991,1,26,3.880277708
1991,1,27,3.87669952
1991,1,28,3.873122419
1991,1,29,3.869546418
1991,1,30,3.865971527
1991,1,31,3.862397759
1991,2,1,3.858825128
1991,2,2,3.85525363
1991,2,3,3.85168328
1991,2,4,3.848114076
1991,2,5,3.844546031
1991,2,6,3.840979144
1991,2,7,3.837413427
1991,2,8,3.833848896
1991,2,9,3.830285579
1991,2,10,3.826723491
1991,2,11,3.823230099
1991,2,12,3.819737852
1991,2,13,3.816246766
1991,2,14,3.81275684
1991,2,15,3.809268087
1991,2,16,3.805780526
1991,2,17,3.802294171
1991,2,18,3.79880904
1991,2,19,3.795396042
1991,2,20,3.791984162
1991,2,21,3.788573396
1991,2,22,3.785233219
1991,2,23,3.781894053
1991,2,24,3.778623852
1991,2,25,3.777006181
1991,2,26,3.775386411
1991,2,27,3.773764542
1991,2,28,3.772140579
1991,3,1,3.770514523
1991,3,2,3.768886377
1991,3,3,3.767252654
1991,3,4,3.765613361
1991,3,5,3.763968504
1991,3,6,3.762318089
1991,3,7,3.760662123
1991,3,8,3.759000612
1991,3,9,3.757333563
1991,3,10,3.755660982
1991,3,11,3.753982876
1991,3,12,3.75229925
1991,3,13,3.750610111
1991,3,14,3.748915466
1991,3,15,3.747215321
1991,3,16,3.745509682
1991,3,17,3.743798556
1991,3,18,3.742081948
1991,3,19,3.740359866
1991,3,20,3.738632315
1991,3,21,3.736899302
1991,3,22,3.735160834
1991,3,23,3.733416916
1991,3,24,3.731667554
1991,3,25,3.729912756
1991,3,26,3.728152526
1991,3,27,3.726386873
1991,3,28,3.724615801
1991,3,29,3.722839317
1991,3,30,3.721057428
1991,3,31,3.719270139
1991,4,1,3.717477457
1991,4,2,3.715679388
1991,4,3,3.713875938
1991,4,4,3.712067114
1991,4,5,3.710252921
1991,4,6,3.708433366
1991,4,7,3.706608455
1991,4,8,3.704778194
1991,4,9,3.70294259
1991,4,10,3.701101648
1991,4,11,3.699255375
1991,4,12,3.697403777
1991,4,13,3.69554686
1991,4,14,3.69368463
1991,4,15,3.691817093
1991,4,16,3.689944255
1991,4,17,3.688066123
1991,4,18,3.686182703
1991,4,19,3.684294
1991,4,20,3.682400022
1991,4,21,3.680500773
1991,4,22,3.67859626
1991,4,23,3.676686489
1991,4,24,3.674771466
1991,4,25,3.672851197
1991,4,26,3.670925689
1991,4,27,3.668994947
1991,4,28,3.667058977
1991,4,29,3.665117786
1991,4,30,3.663171379
1991,5,1,3.661219762
1991,5,2,3.659262942
1991,5,3,3.657300924
1991,5,4,3.655333714
1991,5,5,3.653361319
1991,5,6,3.651383745
1991,5,7,3.649400996
1991,5,8,3.64741308
1991,5,9,3.645420003
1991,5,10,3.643421769
1991,5,11,3.641418386
1991,5,12,3.639409859
1991,5,13,3.637396194
1991,5,14,3.635377397
1991,5,15,3.633353474
1991,5,16,3.631324431
1991,5,17,3.629290273
1991,5,18,3.627251007
1991,5,19,3.625206639
1991,5,20,3.623157174
1991,5,21,3.621102618
1991,5,22,3.619042978
1991,5,23,3.616978259
1991,5,24,3.614908466
1991,5,25,3.612833607
1991,5,26,3.610753686
1991,5,27,3.608668709
1991,5,28,3.606578683
1991,5,29,3.604483613
1991,5,30,3.602383504
1991,5,31,3.600278364
1991,6,1,3.598168197
1991,6,2,3.596053009
1991,6,3,3.593932807
1991,6,4,3.591807595
1991,6,5,3.589677381
1991,6,6,3.587542168
1991,6,7,3.585401964
1991,6,8,3.583256774
1991,6,9,3.581106604
1991,6,10,3.578951459
1991,6,11,3.576791346
1991,6,12,3.574626269
1991,6,13,3.572456236
1991,6,14,3.57028125
1991,6,15,3.568101319
1991,6,16,3.565916448
1991,6,17,3.563726642
1991,6,18,3.561531907
1991,6,19,3.55933225
1991,6,20,3.557127675
1991,6,21,3.554918188
1991,6,22,3.552703795
1991,6,23,3.550484502
1991,6,24,3.548260315
1991,6,25,3.546031238
1991,6,26,3.543797277
1991,6,27,3.541558439
1991,6,28,3.539314729
1991,6,29,3.537066152
1991,6,30,3.534812714
1991,7,1,3.532554421
1991,7,2,3.530291278
1991,7,3,3.528023292
1991,7,4,3.525750466
1991,7,5,3.523472808
1991,7,6,3.521190322
1991,7,7,3.518903014
1991,7,8,3.51661089
1991,7,9,3.514313956
1991,7,10,3.512012216
1991,7,11,3.509705677
1991,7,12,3.507394344
1991,7,13,3.505078222
1991,7,14,3.502757317
1991,7,15,3.500431635
1991,7,16,3.49810118
1991,7,17,3.49576596
1991,7,18,3.493425978
1991,7,19,3.491081241
1991,7,20,3.488731754
1991,7,21,3.486377522
1991,7,22,3.484018552
1991,7,23,3.481654848
1991,7,24,3.479286415
1991,7,25,3.47691326
1991,7,26,3.474535388
1991,7,27,3.472152805
1991,7,28,3.469765514
1991,7,29,3.467373524
1991,7,30,3.464976837
1991,7,31,3.462575461
1991,8,1,3.4601694
1991,8,2,3.457758659
1991,8,3,3.455343245
1991,8,4,3.452923163
1991,8,5,3.450498417
1991,8,6,3.448069014
1991,8,7,3.445634959
1991,8,8,3.443196256
1991,8,9,3.440752912
1991,8,10,3.438304932
1991,8,11,3.435852321
1991,8,12,3.433395085
1991,8,13,3.430933228
1991,8,14,3.428466757
1991,8,15,3.425995676
1991,8,16,3.423519991
1991,8,17,3.421039707
1991,8,18,3.418554829
1991,8,19,3.416065363
1991,8,20,3.413571314
1991,8,21,3.411072688
1991,8,22,3.408569489
1991,8,23,3.406061723
1991,8,24,3.403549395
1991,8,25,3.401032511
1991,8,26,3.398511075
1991,8,27,3.395985093
1991,8,28,3.39345457
1991,8,29,3.390919512
1991,8,30,3.388379923
1991,8,31,3.385835809
1991,9,1,3.383287176
1991,9,2,3.380734027
1991,9,3,3.378176369
1991,9,4,3.375614207
1991,9,5,3.373047546
1991,9,6,3.370476391
1991,9,7,3.367900747
1991,9,8,3.365320619
1991,9,9,3.362736014
1991,9,10,3.360146935
1991,9,11,3.357553388
1991,9,12,3.354955378
1991,9,13,3.35235291
1991,9,14,3.34974599
1991,9,15,3.347134623
1991,9,16,3.344518813
1991,9,17,3.341898566
1991,9,18,3.339273886
1991,9,19,3.33664478
1991,9,20,3.334011252
1991,9,21,3.331373308
1991,9,22,3.328730951
1991,9,23,3.326084189
1991,9,24,3.323433024
1991,9,25,3.320777463
1991,9,26,3.318117511
1991,9,27,3.315453173
1991,9,28,3.312784454
1991,9,29,3.310111358
1991,9,30,3.307433891
1991,10,1,3.304752059
1991,10,2,3.302065865
1991,10,3,3.299375315
1991,10,4,3.296680415
1991,10,5,3.293981168
1991,10,6,3.291277581
1991,10,7,3.288569657
1991,10,8,3.285857403
1991,10,9,3.283140823
1991,10,10,3.280419922
1991,10,11,3.277694705
1991,10,12,3.274965177
1991,10,13,3.272231343
1991,10,14,3.269493208
1991,10,15,3.266750777
1991,10,16,3.264004055
1991,10,17,3.261253047
1991,10,18,3.258497758
1991,10,19,3.255738193
1991,10,20,3.252974356
1991,10,21,3.250206253
1991,10,22,3.247433888
1991,10,23,3.244657267
1991,10,24,3.241876394
1991,10,25,3.239091274
1991,10,26,3.236301913
1991,10,27,3.233508315
1991,10,28,3.230710485
1991,10,29,3.227908427
1991,10,30,3.225102147
1991,10,31,3.22229165
1991,11,1,3.219476941
1991,11,2,3.216658023
1991,11,3,3.213834903
1991,11,4,3.211007585
1991,11,5,3.208176074
1991,11,6,3.205340374
1991,11,7,3.202500491
1991,11,8,3.19965643
1991,11,9,3.196808195
1991,11,10,3.19395579
1991,11,11,3.191099222
1991,11,12,3.188238494
1991,11,13,3.185373611
1991,11,14,3.182504579
1991,11,15,3.179631402
1991,11,16,3.176754084
1991,11,17,3.173872631
1991,11,18,3.170987048
1991,11,19,3.168097338
1991,11,20,3.165203508
1991,11,21,3.162305561
1991,11,22,3.159403502
1991,11,23,3.156497337
1991,11,24,3.153587069
1991,11,25,3.150672704
1991,11,26,3.147754246
1991,11,27,3.144831701
1991,11,28,3.141905072
1991,11,29,3.138974365
1991,11,30,3.136039658
1991,12,1,3.133100957
1991,12,2,3.130161751
1991,12,3,3.127222077
1991,12,4,3.124281974
1991,12,5,3.12134144
1991,12,6,3.118400515
1991,12,7,3.115459199
1991,12,8,3.112517531
1991,12,9,3.109575549
1991,12,10,3.106633256
1991,12,11,3.103690689
1991,12,12,3.100747851
1991,12,13,3.097804781
1991,12,14,3.09486148
1991,12,15,3.091917948
1991,12,16,3.088974227
1991,12,17,3.086030317
1991,12,18,3.083086259
1991,12,19,3.080198354
1991,12,20,3.077310195
1991,12,21,3.074421782
1991,12,22,3.071590508
1991,12,23,3.068815474
1991,12,24,3.066040014
1991,12,25,3.063264127
1991,12,26,3.060487856
1991,12,27,3.057711243
1991,12,28,3.054934288
1991,12,29,3.052157034
1991,12,30,3.049379481
1991,12,31,3.046601631
1992,1,1,3.043823526
1992,1,2,3.041045166
1992,1,3,3.038266553
1992,1,4,3.035487731
1992,1,5,3.0327087
1992,1,6,3.02992946
1992,1,7,3.027150058
1992,1,8,3.024370491
1992,1,9,3.021590809
1992,1,10,3.018868458
1992,1,11,3.016145877
1992,1,12,3.013423066
1992,1,13,3.010700073
1992,1,14,3.007976943
1992,1,15,3.005253726
1992,1,16,3.00253047
1992,1,17,2.999807225
1992,1,18,2.997084023
1992,1,19,2.994360873
1992,1,20,2.991637789
1992,1,21,2.988914769
1992,1,22,2.986191813
1992,1,23,2.983468933
1992,1,24,2.98074614
1992,1,25,2.978023447
1992,1,26,2.975300852
1992,1,27,2.972578357
1992,1,28,2.969855961
1992,1,29,2.967133676
1992,1,30,2.964411515
1992,1,31,2.961689489
1992,2,1,2.958967613
1992,2,2,2.956245898
1992,2,3,2.953524359
1992,2,4,2.950802995
1992,2,5,2.948081821
1992,2,6,2.945360835
1992,2,7,2.942640037
1992,2,8,2.939919428
1992,2,9,2.937199007
1992,2,10,2.934478774
1992,2,11,2.931829555
1992,2,12,2.929180425
1992,2,13,2.928131186
1992,2,14,2.927079191
1992,2,15,2.926024444
1992,2,16,2.924999567
1992,2,17,2.923991592
1992,2,18,2.922981702
1992,2,19,2.921969921
1992,2,20,2.920956269
1992,2,21,2.919940784
1992,2,22,2.918923501
1992,2,23,2.917904449
1992,2,24,2.916883656
1992,2,25,2.915861136
1992,2,26,2.914836892
1992,2,27,2.913810927
1992,2,28,2.913832182
1992,2,29,2.913849446
1992,3,1,2.913862723
1992,3,2,2.913872019
1992,3,3,2.913873849
1992,3,4,2.913868221
1992,3,5,2.913855143
1992,3,6,2.913834626
1992,3,7,2.913806676
1992,3,8,2.913771303
1992,3,9,2.913728516
1992,3,10,2.913678322
1992,3,11,2.91362073
1992,3,12,2.91355575
1992,3,13,2.913483389
1992,3,14,2.913403655
1992,3,15,2.913316559
1992,3,16,2.913222107
1992,3,17,2.913120308
1992,3,18,2.913011172
1992,3,19,2.912894706
1992,3,20,2.912770918
1992,3,21,2.912639818
1992,3,22,2.912501414
1992,3,23,2.912355714
1992,3,24,2.912202726
1992,3,25,2.91204246
1992,3,26,2.911874922
1992,3,27,2.911700123
1992,3,28,2.911518069
1992,3,29,2.91132877
1992,3,30,2.911132234
1992,3,31,2.91092847
1992,4,1,2.910717484
1992,4,2,2.910499287
1992,4,3,2.910273886
1992,4,4,2.910041289
1992,4,5,2.909801505
1992,4,6,2.909554543
1992,4,7,2.90930041
1992,4,8,2.909039114
1992,4,9,2.908770664
1992,4,10,2.908495069
1992,4,11,2.908212336
1992,4,12,2.907922474
1992,4,13,2.90762549
1992,4,14,2.907321394
1992,4,15,2.907010193
1992,4,16,2.906691896
1992,4,17,2.90636651
1992,4,18,2.906034044
1992,4,19,2.905694506
1992,4,20,2.905347905
1992,4,21,2.904994248
1992,4,22,2.904633543
1992,4,23,2.904265799
1992,4,24,2.903891024
1992,4,25,2.903509226
1992,4,26,2.903120412
1992,4,27,2.902724592
1992,4,28,2.902321773
1992,4,29,2.901911963
1992,4,30,2.901495171
1992,5,1,2.901071404
1992,5,2,2.90064067
1992,5,3,2.900202978
1992,5,4,2.899758335
1992,5,5,2.89930675
1992,5,6,2.89884823
1992,5,7,2.898382784
1992,5,8,2.897910419
1992,5,9,2.897431144
1992,5,10,2.896944967
1992,5,11,2.896451894
1992,5,12,2.895951936
1992,5,13,2.895445098
1992,5,14,2.89493139
1992,5,15,2.894410819
1992,5,16,2.893883393
1992,5,17,2.89334912
1992,5,18,2.892808008
1992,5,19,2.892260065
1992,5,20,2.891705298
1992,5,21,2.891143717
1992,5,22,2.890575327
1992,5,23,2.890000138
1992,5,24,2.889418157
1992,5,25,2.888829392
1992,5,26,2.888233851
1992,5,27,2.887631541
1992,5,28,2.887022471
1992,5,29,2.886406648
1992,5,30,2.885784081
1992,5,31,2.885154776
1992,6,1,2.884518741
1992,6,2,2.883875985
1992,6,3,2.883226515
1992,6,4,2.882570339
1992,6,5,2.881907465
1992,6,6,2.8812379
1992,6,7,2.880561651
1992,6,8,2.879878728
1992,6,9,2.879189137
1992,6,10,2.878492887
1992,6,11,2.877789984
1992,6,12,2.877080436
1992,6,13,2.876364252
1992,6,14,2.875641439
1992,6,15,2.874912004
1992,6,16,2.874175955
1992,6,17,2.8734333
1992,6,18,2.872684047
1992,6,19,2.871928202
1992,6,20,2.871165774
1992,6,21,2.87039677
1992,6,22,2.869621198
1992,6,23,2.868839066
1992,6,24,2.86805038
1992,6,25,2.867255149
1992,6,26,2.86645338
1992,6,27,2.86564508
1992,6,28,2.864830258
1992,6,29,2.86400892
1992,6,30,2.863181074
1992,7,1,2.862346728
1992,7,2,2.86150589
1992,7,3,2.860658566
1992,7,4,2.859804764
1992,7,5,2.858944492
1992,7,6,2.858077756
1992,7,7,2.857204566
1992,7,8,2.856324927
1992,7,9,2.855438848
1992,7,10,2.854546336
1992,7,11,2.853647398
1992,7,12,2.852742042
1992,7,13,2.851830275
1992,7,14,2.850912104
1992,7,15,2.849987538
1992,7,16,2.849056582
1992,7,17,2.848119246
1992,7,18,2.847175535
1992,7,19,2.846225458
1992,7,20,2.845269021
1992,7,21,2.844306233
1992,7,22,2.8433371
1992,7,23,2.842361629
1992,7,24,2.841379829
1992,7,25,2.840391706
1992,7,26,2.839397268
1992,7,27,2.838396521
1992,7,28,2.837389474
1992,7,29,2.836376133
1992,7,30,2.835356506
1992,7,31,2.8343306
1992,8,1,2.833298422
1992,8,2,2.83225998
1992,8,3,2.83121528
1992,8,4,2.830164331
1992,8,5,2.829107138
1992,8,6,2.82804371
1992,8,7,2.826974053
1992,8,8,2.825898175
1992,8,9,2.824816083
1992,8,10,2.823727784
1992,8,11,2.822633285
1992,8,12,2.821532593
1992,8,13,2.820425716
1992,8,14,2.819312661
1992,8,15,2.818193434
1992,8,16,2.817068044
1992,8,17,2.815936496
1992,8,18,2.814798799
1992,8,19,2.813654959
1992,8,20,2.812504983
1992,8,21,2.811348878
1992,8,22,2.810186652
1992,8,23,2.809018311
1992,8,24,2.807843863
1992,8,25,2.806663315
1992,8,26,2.805476673
1992,8,27,2.804283945
1992,8,28,2.803085138
1992,8,29,2.801880259
1992,8,30,2.800669314
1992,8,31,2.799452311
1992,9,1,2.798229257
1992,9,2,2.797000158
1992,9,3,2.795765022
1992,9,4,2.794523856
1992,9,5,2.793276666
1992,9,6,2.79202346
1992,9,7,2.790764245
1992,9,8,2.789499027
1992,9,9,2.788227813
1992,9,10,2.786950611
1992,9,11,2.785667427
1992,9,12,2.784378267
1992,9,13,2.78308314
1992,9,14,2.781782052
1992,9,15,2.78047501
1992,9,16,2.77916202
1992,9,17,2.777843089
1992,9,18,2.776518225
1992,9,19,2.775187435
1992,9,20,2.773850724
1992,9,21,2.7725081
1992,9,22,2.77115957
1992,9,23,2.76980514
1992,9,24,2.768444818
1992,9,25,2.767078609
1992,9,26,2.765706522
1992,9,27,2.764328562
1992,9,28,2.762944737
1992,9,29,2.761555053
1992,9,30,2.760159517
1992,10,1,2.758758136
1992,10,2,2.757350916
1992,10,3,2.755937864
1992,10,4,2.754518988
1992,10,5,2.753094293
1992,10,6,2.751663786
1992,10,7,2.750227475
1992,10,8,2.748785365
1992,10,9,2.747337464
1992,10,10,2.745883778
1992,10,11,2.744424314
1992,10,12,2.742959078
1992,10,13,2.741488078
1992,10,14,2.740011319
1992,10,15,2.738528809
1992,10,16,2.737040554
1992,10,17,2.735546561
1992,10,18,2.734046836
1992,10,19,2.732541386
1992,10,20,2.731030217
1992,10,21,2.729513337
1992,10,22,2.727990751
1992,10,23,2.726462467
1992,10,24,2.724928491
1992,10,25,2.723388829
1992,10,26,2.721843489
1992,10,27,2.720292475
1992,10,28,2.718735797
1992,10,29,2.717173458
1992,10,30,2.715605467
1992,10,31,2.71403183
1992,11,1,2.712452553
1992,11,2,2.710867643
1992,11,3,2.709277106
1992,11,4,2.707680948
1992,11,5,2.706079177
1992,11,6,2.704471799
1992,11,7,2.70285882
1992,11,8,2.701240246
1992,11,9,2.699616085
1992,11,10,2.697986342
1992,11,11,2.696351024
1992,11,12,2.694710138
1992,11,13,2.69306369
1992,11,14,2.691411685
1992,11,15,2.689754132
1992,11,16,2.688091035
1992,11,17,2.686422402
1992,11,18,2.684748239
1992,11,19,2.683068552
1992,11,20,2.681383348
1992,11,21,2.679692633
1992,11,22,2.677996413
1992,11,23,2.676294695
1992,11,24,2.674587484
1992,11,25,2.672874789
1992,11,26,2.671156613
1992,11,27,2.669432965
1992,11,28,2.667703851
1992,11,29,2.665969276
1992,11,30,2.664229247
1992,12,1,2.66248377
1992,12,2,2.660736341
1992,12,3,2.658986961
1992,12,4,2.657235634
1992,12,5,2.655482396
1992,12,6,2.653727282
1992,12,7,2.651970296
1992,12,8,2.650211474
1992,12,9,2.64845082
1992,12,10,2.646688334
1992,12,11,2.644924055
1992,12,12,2.643157985
1992,12,13,2.641390163
1992,12,14,2.63962059
1992,12,15,2.637849268
1992,12,16,2.6360762
1992,12,17,2.634301388
1992,12,18,2.63252487
1992,12,19,2.630746649
1992,12,20,2.628966727
1992,12,21,2.627185105
1992,12,22,2.625443533
1992,12,23,2.623700218
1992,12,24,2.621955198
1992,12,25,2.620208475
1992,12,26,2.618460092
1992,12,27,2.616710048
1992,12,28,2.614958386
1992,12,29,2.613205146
1992,12,30,2.611450332
1992,12,31,2.609693985
1993,1,1,2.607936107
1993,1,2,2.606176699
1993,1,3,2.604415806
1993,1,4,2.602653471
1993,1,5,2.600889695
1993,1,6,2.599124524
1993,1,7,2.597357959
1993,1,8,2.595639405
1993,1,9,2.593968095
1993,1,10,2.592295196
1993,1,11,2.590620752
1993,1,12,2.589523311
1993,1,13,2.588423168
1993,1,14,2.587320329
1993,1,15,2.586214797
1993,1,16,2.585106573
1993,1,17,2.583995834
1993,1,18,2.582882657
1993,1,19,2.581767121
1993,1,20,2.580649266
1993,1,21,2.579529137
1993,1,22,2.578406736
1993,1,23,2.577282105
1993,1,24,2.576478594
1993,1,25,2.575672043
1993,1,26,2.574862457
1993,1,27,2.574050046
1993,1,28,2.573235085
1993,1,29,2.57241762
1993,1,30,2.571621732
1993,1,31,2.570823276
1993,2,1,2.570022253
1993,2,2,2.569218668
1993,2,3,2.568412565
1993,2,4,2.567604033
1993,2,5,2.566793119
1993,2,6,2.565979873
