"date","oxydeep","T_surf","T_bot","T_delta","h_mix","Ptot_lake","Ptot_epi","PO4_lake","PO4_epi","chl","wind_speed","T_air","rhone","T_surf_model","h_mix_model"
1972-01-22,7.30464536366377,6.21717803491545,4.79657280873877,1.42060522617668,57.5,93.01380932,87.8382641637318,54.5872079706181,39.4214994216676,NA,2.32258064516129,1.98709677419355,86.6677419354839,6.61590322580645,121
1972-02-22,8.11879863887833,5.74793760579531,4.8355271690625,0.914396663654688,54,65.6257430575625,56.4518586383063,54.2025550918125,44.8642065063594,NA,3.11935483870968,2.12258064516129,95.0354838709677,5.80572258064516,189
1972-03-24,6.78696465946278,6.07559775126895,4.900000095,1.16534417000802,49.5,66.5589366867784,58.872703021169,50.7521067194898,37.3123863530539,NA,2.16129032258065,5.22258064516129,93.6290322580645,5.81852258064516,209
1972-04-23,6.99495707416665,7.26504943455376,4.89214721481914,2.37708873805741,26.5,61.4462093388659,57.1178875689298,49.5842803096593,35.4232216807608,NA,4.42,8.72666666666667,98.8333333333333,7.00254,30
1972-05-24,7.61973774644333,10.9637729716544,4.88041842403928,6.08335454765756,10,60.5717179300925,53.2854913838269,48.0407743977945,33.7158152585467,NA,3.81935483870968,10.7,93.1967741935484,8.65154516129032,31
1972-06-24,7.0671560873273,17.3771312082738,5.08606710411981,12.2910641095026,11.5,64.7803488207947,57.8413053417015,50.537484776627,33.2965309580134,NA,3.12258064516129,14.9064516129032,196.677419354839,12.7235483870968,14
1972-07-25,6.72436348420486,19.2946771228166,4.90269785192501,14.3919792751486,13,59.9590495635071,40.2360103154528,47.6693743599314,18.4408776922359,NA,3.26129032258065,18.3387096774194,268.548387096774,15.7621612903226,24
1972-08-24,6.31394414318998,17.1088982025447,4.99763189572696,12.1112663064675,18,65.9772441777876,38.8070883276704,51.0106346046517,14.8123826433486,NA,3.74666666666667,17.9266666666667,224.166666666667,16.4892666666667,25
1972-09-24,5.43954051507461,14.5637332429111,4.91194433980711,9.65178889819111,17,54.3779417708622,24.3490328753201,51.5440432099643,17.5129538223258,NA,2.8258064516129,13.4161290322581,118.490322580645,14.4617096774194,31
1972-10-25,5.42442231937006,10.9673594799266,5.00662085105741,5.96073862721245,27,67.2425664051218,50.1939945927136,58.4463671921099,35.8340941850407,NA,2.86774193548387,8.54516129032258,95.6935483870968,11.8923870967742,32
1972-11-25,6.23870948105582,9.67893021871331,4.89862137924828,4.78030883855967,48,70.7111095841838,51.3370674851615,58.9705773781515,36.6684364736477,NA,3.58387096774194,7.14838709677419,125.329032258065,10.0789,74
1972-12-25,4.79945044407346,7.32547578463615,4.90707892112631,2.44153009894145,54,78.9335713091973,62.9413515344666,62.4782912819671,44.3577336945984,NA,1.96666666666667,1.61,94.4633333333333,8.27301,97
1973-01-25,5.24931416107156,5.98821280932446,4.92082341743916,1.03965604038109,121.5,81.1654688451024,71.6266535752277,66.7928721830038,59.1820637407747,NA,2.94193548387097,0.17741935483871,90.9612903225807,6.96540322580645,141
1973-02-25,6.64784417480236,5.75831442824159,5.00776523725441,0.749821004672863,196.5,60.5350932177582,57.2041346179463,58.1958767602618,54.5236022775061,NA,3.84193548387097,1.18709677419355,96.1258064516129,6.10298709677419,222
1973-03-27,6.68050515897174,5.44993747254414,4.9563546106861,0.451405054219987,123.5,61.8204106016592,60.0398188773763,58.423257310825,56.3747145377775,NA,4.94666666666667,3.03666666666667,92.9333333333333,5.77986,245.2796685
1973-04-27,5.98439163142621,8.6364666847443,4.89297204800862,3.7867309734795,26,65.4526602375155,60.079472325819,61.4811671528879,48.0951825678448,NA,4.03548387096774,6.27741935483871,81.7290322580645,6.29041290322581,76
1973-05-28,5.71185868254016,16.1106230562169,4.9617492858045,11.1539816538002,10,79.4555052321335,63.2533050300881,55.9489076039202,37.939797834721,NA,2.83225806451613,13.2903225806452,156.716129032258,10.158164516129,13
1973-06-28,5.48842119052906,20.0431906950046,5,15.0366383501074,11.5,81.3912585131336,54.1118054134585,55.9788552340347,29.9046242367427,NA,3.0258064516129,16.8548387096774,270.258064516129,14.6017096774194,13
1973-07-28,5.02088400630769,22.2506282856649,5,17.2629028401022,11.5,64.8566100312238,36.8270799694904,64.1476008791214,23.8242394727258,NA,2.62666666666667,18.4766666666667,317.066666666667,19.3535333333333,14
1973-08-28,5.13844561113941,23.5902325346305,5.0501471676787,18.5215549404544,10,72.7429374304112,45.5183864633598,51.6954349040314,22.955196857172,NA,1.80645161290323,19.5483870967742,280.41935483871,19.7884516129032,14
1973-09-28,5.45122624201044,17.1443019179066,5.17964145418001,11.9646604651765,21.5,70.0808975826801,39.4331929334962,30.2426702146796,11.2597066290628,NA,1.97741935483871,15.8774193548387,246.032258064516,19.144935483871,20
1973-10-29,3.79184993927996,12.0872371744658,5.01903747833642,7.0681997001109,31.5,70.4594355744786,38.4160100880711,64.8141725929267,30.9707886387298,NA,2.87741935483871,8.94838709677419,113.506451612903,13.7446451612903,31
1973-11-28,4.71203128441686,8.22826568584068,5.21442260379483,2.91199173335906,41,71.1968995196277,56.7468829431942,64.4756205421967,48.4273206108701,NA,2.76,4.45,108.216666666667,9.57731,51
1973-12-29,5.33109733030028,6.12718754470064,5.13358132772117,1.07224053275684,56.5,69.8912072637299,59.0778996476917,59.3247578281636,47.9581936709044,NA,3.37096774193548,0.732258064516129,97.9096774193548,7.0075064516129,135
1974-01-29,4.94352098405208,5.88224486220554,5.030508445,0.889037553085197,83,73.1782337391982,65.1171263858163,61.1894707007872,52.3020062360504,NA,1.79354838709677,2.94516129032258,95.4214193548387,6.05773225806452,196
1974-03-01,5.34622427414573,6.31216717096307,5.05946991121556,1.25053151925844,96.5,71.741005666335,66.9609838736244,60.0790064038034,53.9957470879719,NA,3.88709677419355,4.25483870967742,101.624709677419,5.79124838709677,200.2662073
1974-03-31,4.76135496838875,7.85656326477592,5.115254127,2.7335362529729,49,72.5842813798012,68.9879517635741,64.7140023544981,55.272440505335,NA,2.86666666666667,7.52333333333333,116.955666666667,6.04652,150.2315172
1974-05-01,4.53563650741766,10.4292709987872,5.115254127,5.31401687325131,10,77.6359916242274,72.7290603685015,64.0443230455627,45.9692903708445,NA,3.35483870967742,8.90322580645161,115.730258064516,7.89484516129032,31
1974-06-01,5.4495178094581,14.6711748088224,5.115254127,9.55592068178505,11.5,73.445776796407,60.5868200172368,64.6846250864131,42.1703943752635,NA,2.50322580645161,12.4290322580645,136.586870967742,10.5939838709677,13
1974-07-02,4.77907398640885,19.0449352241295,5.115254127,13.9243512886865,16,68.6937445371028,51.0868342537874,64.2297762823979,36.8794906757642,NA,2.51290322580645,15.4516129032258,245.690774193548,14.7844516129032,14
1974-08-01,4.14837033578025,21.7359216956825,5.05945348871768,16.68289151903,15,69.3038917554906,47.5365567000734,61.8763276891124,29.7211036806066,NA,2.34,18.2533333333333,246.8177,18.2136,13
1974-09-01,3.96259301781336,22.0336665655783,5.09895123864764,16.9347153224499,12,73.6227029421292,43.567326026883,58.0242456996675,24.939916116547,NA,2.58387096774194,18.6612903225806,219.827451612903,19.4805806451613,16
1974-10-02,3.74204850079695,15.7087928840023,5.15893249209271,10.5498603911685,23,73.9954241896502,38.5376850265481,58.2357758893878,22.7443103718134,NA,2.75483870967742,13.658064516129,150.132,16.6703225806452,28
1974-11-01,3.88810533547846,9.88877161142135,5.11999338841354,4.76877822252567,32.5,72.9418472362746,42.9349363073789,64.9857682092968,31.2760111042885,NA,2.69666666666667,5.34666666666667,95.6542333333333,11.49427,43
1974-12-02,3.64691425000711,8.34785182257778,5.10870048482222,3.23915133777778,66.5,74.3942483456296,55.034951089037,64.1307922857778,40.7850240901482,NA,3.09354838709677,5.36129032258065,99.8442903225806,8.8462935483871,74
1975-01-02,3.57773339785563,7.22836551234955,5.1019595511315,2.17842060816133,103,73.4914016637427,59.3056873377791,65.3665219329976,50.0136056335967,NA,2.29677419354839,3.43225806451613,95.8635806451613,7.37224193548387,105
1975-02-02,4.30743832176822,6.89289147735702,5.18194383844023,1.68668591829155,109,75.270387754344,62.9078506730321,66.9146970011662,54.170409371516,NA,2.83225806451613,3.77096774193548,111.838064516129,6.44514516129032,156
1975-03-04,4.37225832777108,6.71877387309147,5.215254105,1.49413237528476,113,76.3118000307865,65.9103735107475,67.7970742489892,55.4137900567119,NA,2.45333333333333,2.51333333333333,108.118966666667,5.97731,171.0911839
1975-04-04,3.95290475604058,8.14631171972394,5.20669857419497,2.9402385491332,61.5,75.0841847878571,64.5708162797303,67.5916589775128,55.5081520312357,NA,3.84516129032258,4.08387096774194,111.805258064516,5.96384516129032,156.1711189
1975-05-05,4.06822434923794,9.64600019825,5.18491242415625,4.461087777675,10,74.6930640338281,67.3304032392187,64.4303046941875,44.5585911999159,NA,4.41612903225806,9.6,161.226064516129,7.17631935483871,80
1975-06-05,4.13837493559148,14.6227683044562,5.21867190148899,9.40409640223473,10,75.4969858589596,61.4694133480355,64.1962543678033,41.4643218129208,NA,3.11290322580645,12.9129032258065,227.042,10.3167064516129,29
1975-07-05,4.35737758499206,21.0902991646413,5.21640397986253,15.8738951798146,10,73.012769700216,53.183235944758,62.7561446985749,35.6970428104532,NA,2.68666666666667,16.1833333333333,313.533733333333,15.0468666666667,13
1975-08-05,3.97487251596863,22.8155932209045,5.27145470634213,17.5501462651039,10.5,69.9467716422492,42.5976757068719,65.7015891279539,29.5093638634331,NA,2.20645161290323,20.0774193548387,375.168935483871,19.0844838709677,13
1975-09-05,3.26631128552889,19.0746029420376,5.300000191,13.7733574929355,12,73.0058089582119,38.7017128197052,62.4093969587755,21.4991967608422,NA,2.83870967741935,17.8774193548387,269.491387096774,19.2603870967742,25
1975-10-06,3.08102096175872,14.2866419655961,5.32359987654072,8.96209969828788,18,80.4099027481231,50.0100122755023,62.5458599166755,21.6574673747818,NA,2.39354838709677,14.9548387096774,231.253806451613,15.6621935483871,26
1975-11-05,2.61414434901055,11.6018672585386,5.30903743035613,6.29057569104377,28,78.0034341639003,44.8114955012324,68.0891389826896,26.924444889703,NA,2.36,7.54,115.442366666667,12.5361,31
1975-12-06,2.64047815094102,9.06314287826953,5.300000191,3.75709800550304,38,75.0266358758432,46.5648156243562,70.0725391608793,36.475779398195,NA,2.97741935483871,5.2258064516129,109.927,9.95635483870968,73
1976-01-06,3.45764566688997,7.07313923705386,5.2226345377266,1.85224050928038,53,77.1607840973282,58.5223531504188,68.4599532436504,47.2956296130435,NA,2.79677419354839,0.870967741935484,91.8836451612903,7.82575483870968,113
1976-02-06,5.35286417134629,6.03798485056529,5.36991325993045,0.668071590589952,112,75.4265368440165,68.2027404500578,63.3481984324624,56.1399774963124,NA,2.49032258064516,0.403225806451613,104.079032258065,6.57674838709677,165
1976-03-07,3.29353982801623,6.21690807407353,5.32681353206337,0.890094542010161,133,84.8412435484941,73.2667979554503,72.7385025029675,59.6168065359319,NA,2.44333333333333,2.27,100.3655,6.03418666666667,276
1976-04-07,3.01527477215394,5.8176002886637,5.39011203791457,0.427488250652744,74,86.6899777065078,76.0301020486022,71.6531696770368,59.1228599243156,NA,2.84193548387097,6.46774193548387,113.093677419355,6.45598064516129,275.4339874
1976-05-08,2.55684325030953,12.5944368343932,5.31527656117432,7.27916027453132,26.5,82.145668280568,68.9804722932132,71.1811581397851,48.870488213513,4.80240674927114,4.01290322580645,9.3741935483871,103.295,8.07825483870968,31
1976-06-07,2.98513519571974,16.8926255237375,5.37632364713125,11.5163018814281,10,82.957454990375,64.8321671327901,71.8132097925,44.0342054416875,11.07629296875,3.46,14.4633333333333,137.683466666667,11.8606666666667,22
1976-07-08,3.20912804343745,21.383799041036,5.4258888715259,15.9579101689104,11.5,81.9697789889885,63.1993645099494,69.0526451904415,30.9970000521283,16.1067624489796,2.65161290322581,21.4935483870968,224.188064516129,16.5508387096774,14
1976-08-08,3.16401894643582,20.6259467000875,5.40509355610204,15.2189238065306,11.5,81.2821047522158,44.2951873314324,69.4194357887464,22.19791852207,9.54498542274053,2.99032258064516,19.1451612903226,199.133903225806,20.0461290322581,15
1976-09-08,2.46278258653222,16.4527102233965,5.400000095,11.0692790221142,11.5,84.3685042910919,41.7405670701535,80.2814723095194,33.235464059498,7.64667350924745,2.64193548387097,15.9935483870968,143.546709677419,18.2933548387097,21
1976-10-08,2.23233465230436,16.1263592111336,5.47008263224895,10.668728716178,13,80.2828065223109,32.9466244487829,74.9714536499726,25.902124673183,3.65205590750011,1.57,12.7833333333333,104.8788,15.4274666666667,29
1976-11-08,2.30421833233844,11.7459683196575,5.42338996672436,6.30287198173422,20,86.9029623846244,51.2494518375568,79.6031206162551,37.8095609680011,3.04142917255784,1.81612903225806,8.85806451612903,98.1080322580645,13.282,31
1976-12-09,1.86522224787118,7.48500240353488,5.42555707666703,2.05944532584617,57,85.2891331554166,64.9531456223458,76.7552994287914,50.5186825781382,2.85762844113086,4.52903225806452,5.04193548387097,99.1031612903226,9.72137096774193,84
1977-01-09,2.05683444808091,6.02221398589185,5.33922430034409,0.682989685367044,118,81.4112941030356,67.7780092993474,74.8740137620557,60.5568223991853,1.07577507296063,2.33548387096774,-0.287096774193548,94.6292258064516,7.38727419354839,138
1977-02-08,2.56813047949392,5.79074064584045,5.39120133395667,0.404402859847558,150.5,84.3241592448688,73.1863385217183,75.3807931550036,62.6308172800977,-0.692296126613911,2.92333333333333,2.66,104.9965,6.42368333333333,211
1977-03-11,2.20341757780212,7.05064638248425,5.400000095,1.65439287472893,153.5,85.9540626083628,71.5494024658936,77.6571062115026,56.0958205390735,17.7374326660093,2.98064516129032,6.61935483870968,124.338064516129,6.3368064516129,233
1977-04-11,4.26709660193775,6.25243137410982,5.49631786385706,0.756056107360168,137,87.2351839466566,76.6580117629901,74.1184413581071,60.005682248407,3.1181892353891,4.10645161290323,6.67096774193548,130.401483870968,6.84050967741936,93
1977-05-12,2.49099064167848,9.30283121356424,5.599999905,3.6981873217465,17,83.0882897678532,59.7432207946456,71.1480057444673,35.8901128728373,11.4644466472303,3.04516129032258,9.48387096774194,178.507967741935,8.35180967741936,75
1977-06-11,2.66453459760474,15.6116076251629,5.599999905,10.0114081687796,17,87.9010709196917,54.5536042984751,76.1325444383394,39.2707303205506,2.90344664723032,3.17333333333333,14.0366666666667,310.0222,12.0503,14
1977-07-12,2.34395622333514,20.0806439909745,5.599999905,14.4754220059272,10,90.2554975201882,51.5617803562654,79.0479317862829,32.9012823727627,4.46393478134111,2.33870967741935,17.1225806451613,378.815806451613,16.3847096774194,13
1977-08-12,2.40132675604501,20.0563536429805,5.51899235205985,14.5379642656444,10,83.5086400631337,38.2978791703766,72.9618440143062,22.6057123556025,6.99463820074797,2.81612903225806,17.3741935483871,319.999322580645,18.8537741935484,14
